SN,Btw,Trial,cSrc,cCue,cPE,IMidx,IMname,CueName,Resp,RT,Corr,Conf,cRT,aResp,aRT,aCorr,aConf,aCRT
13,2,67,3,0,0,9, man016.jpg, ,3,1.8895,1,3,1.0419,7,0,7,7,0
13,2,68,2,3,4,164, man221.jpg, cue_3.jpg,2,2.0916,1,3,3.4085,2,1.2474,1,4,1.5669
13,2,69,2,3,4,73, man105.jpg, cue_3.jpg,2,2.1755,1,3,1.0467,2,2.9755,1,4,0.7493
13,2,70,3,0,0,191, man258.jpg, ,3,1.4112,1,3,1.0156,7,0,7,7,0
13,2,71,2,2,1,82, man114.jpg, cue_2.jpg,1,4.2902,3,2,1.9978,1,1.7596,1,4,3.1668
13,2,72,2,4,3,6, man013.jpg, cue_4.jpg,2,1.6631,1,4,1.3371,4,0.7354,1,4,0.577
13,2,73,1,1,2,85, man118.jpg, cue_1.jpg,1,7.6288,1,2,1.4212,1,1.0555,0,3,0.9329
13,2,74,1,4,3,236, man329.jpg, cue_4.jpg,2,2.819,2,1,3.4676,4,1.4397,1,4,1.3576
13,2,75,2,2,1,196, man268.jpg, cue_2.jpg,1,3.3382,3,2,1.0056,1,5.1517,1,2,0.9386
13,2,76,1,1,2,25, man041.jpg, cue_1.jpg,1,1.8007,1,3,1.1304,3,0.7995,1,4,1.1626
13,2,77,3,0,0,157, man208.jpg, ,3,2.2235,1,4,1.8416,7,0,7,7,0
13,2,78,3,0,0,224, man310.jpg, ,3,0.938,1,4,0.5622,7,0,7,7,0
13,2,79,3,0,0,211, man295.jpg, ,3,1.2476,1,4,0.5065,7,0,7,7,0
13,2,80,2,1,2,24, man040.jpg, cue_1.jpg,2,1.9608,1,3,1.3368,3,1.7275,1,4,2.7593
13,2,81,1,4,3,209, man289.jpg, cue_4.jpg,1,2.6972,1,4,1.0478,4,0.6712,1,4,0.5271
13,2,82,2,4,3,184, man249.jpg, cue_4.jpg,2,8.6546,1,3,1.2355,4,1.2474,1,4,0.8745
13,2,83,2,2,1,132, man177.jpg, cue_2.jpg,1,1.7392,3,3,1.5859,1,1.2797,1,3,2.6648
13,2,84,3,0,0,185, man250.jpg, ,3,1.1667,1,4,0.5892,7,0,7,7,0
13,2,85,1,1,2,122, man164.jpg, cue_1.jpg,1,4.3299,1,3,1.5868,3,1.2475,1,3,1.1004
13,2,86,1,2,1,47, man070.jpg, cue_2.jpg,2,4.1954,2,2,1.363,1,1.4076,1,3,0.9421
13,2,87,1,2,1,41, man062.jpg, cue_2.jpg,3,12.169,0,1,1.3254,7,0,7,7,0
13,2,88,3,0,0,2, man004.jpg, ,3,1.5139,1,4,0.9538,7,0,7,7,0
13,2,89,2,4,3,103, man139.jpg, cue_4.jpg,2,3.4972,1,2,1.2353,4,0.7355,1,4,0.7061
13,2,90,3,0,0,45, man067.jpg, ,3,1.0341,1,4,0.494,7,0,7,7,0
13,2,91,2,1,2,54, man078.jpg, cue_1.jpg,2,3.5668,1,2,1.6891,3,0.8639,1,4,0.6213
13,2,92,3,0,0,197, man271.jpg, ,3,1.2544,1,4,0.6277,7,0,7,7,0
13,2,93,1,3,4,53, man077.jpg, cue_3.jpg,1,1.7109,1,4,1.3348,2,1.5675,1,4,0.8429
13,2,94,1,2,1,183, man248.jpg, cue_2.jpg,1,6.8947,1,3,2.381,2,7.9038,0,2,1.2931
13,2,95,1,4,3,202, man278.jpg, cue_4.jpg,1,3.7225,1,3,2.1279,4,1.3755,1,4,0.6504
13,2,96,2,4,3,228, man314.jpg, cue_4.jpg,2,3.59,1,2,0.9749,4,0.9595,1,4,1.1318
13,2,97,1,4,3,60, man088.jpg, cue_4.jpg,1,2.1147,1,3,1.2099,3,6.2395,0,2,1.1844
13,2,98,2,4,3,108, man149.jpg, cue_4.jpg,1,2.498,3,2,1.819,4,0.8634,1,4,0.5536
13,2,99,1,3,4,194, man262.jpg, cue_3.jpg,2,11.4289,2,2,1.1763,2,2.4953,1,4,0.9404
13,2,100,3,0,0,238, man332.jpg, ,3,1.8679,1,3,1.3888,7,0,7,7,0
13,2,101,1,4,3,139, man185.jpg, cue_4.jpg,2,2.4691,2,2,13.7757,4,1.4076,1,4,0.6421
13,2,102,3,0,0,89, man123.jpg, ,3,4.1727,1,4,1.0372,7,0,7,7,0
13,2,103,2,1,2,195, man267.jpg, cue_1.jpg,1,4.583,3,3,1.4944,3,0.8955,1,4,1.6331
13,2,104,2,4,3,190, man257.jpg, cue_4.jpg,1,1.7297,3,4,0.8249,4,1.0235,1,4,0.5547
13,2,105,1,4,3,95, man130.jpg, cue_4.jpg,1,4.5527,1,3,1.8497,4,0.9274,1,4,1.0282
13,2,106,2,3,4,66, man095.jpg, cue_3.jpg,1,1.5186,3,4,1.1017,2,1.6315,1,4,0.9069
13,2,107,3,0,0,186, man252.jpg, ,3,1.3544,1,4,0.6541,7,0,7,7,0
13,2,108,2,2,1,216, man301.jpg, cue_2.jpg,2,1.4189,1,3,1.9349,1,2.4314,1,4,0.8688
13,2,109,3,0,0,218, man303.jpg, ,3,1.4796,1,4,0.6973,7,0,7,7,0
13,2,110,1,2,1,96, man131.jpg, cue_2.jpg,2,2.3691,2,3,1.0992,2,1.1197,0,2,1.0394
13,2,111,2,4,3,160, man212.jpg, cue_4.jpg,2,1.8015,1,4,1.0689,4,1.0232,1,4,0.8362
13,2,112,2,4,3,90, man124.jpg, cue_4.jpg,1,3.5264,3,2,2.3512,3,4.7035,0,3,0.9692
13,2,113,1,4,3,16, man027.jpg, cue_4.jpg,2,2.9179,2,2,1.2426,4,6.4635,1,3,1.2235
13,2,114,2,3,4,78, man110.jpg, cue_3.jpg,1,5.287,3,3,2.9707,2,0.6396,1,4,1.0594
13,2,115,2,1,2,114, man156.jpg, cue_1.jpg,2,4.7805,1,4,1.7157,3,0.7036,1,4,0.4934
13,2,116,2,2,1,39, man060.jpg, cue_2.jpg,2,6.4785,1,1,0.6863,1,0.6396,1,3,3.3975
13,2,117,1,2,1,3, man005.jpg, cue_2.jpg,1,10.4447,1,2,1.1077,2,3.1356,0,3,0.9954
13,2,118,1,4,3,171, man233.jpg, cue_4.jpg,1,3.8387,1,3,2.2533,4,3.5519,1,2,1.5449
13,2,119,2,1,2,225, man311.jpg, cue_1.jpg,2,6.5417,1,1,2.7147,1,1.9836,0,2,2.1808
13,2,120,2,3,4,162, man215.jpg, cue_3.jpg,2,6.207,1,3,5.6265,2,3.4874,1,3,0.9077
13,2,121,3,0,0,129, man171.jpg, ,3,1.2271,1,4,0.6314,7,0,7,7,0
13,2,122,1,2,1,30, man048.jpg, cue_2.jpg,2,11.4581,2,1,0.9747,1,2.3035,1,1,1.3828
13,2,123,2,4,3,170, man231.jpg, cue_4.jpg,2,3.7139,1,3,3.2218,4,2.1434,1,4,0.8982
13,2,124,2,3,4,213, man297.jpg, cue_3.jpg,2,1.5713,1,3,1.0409,2,1.5993,1,4,0.8328
13,2,125,3,0,0,237, man330.jpg, ,3,1.2831,1,4,0.5886,7,0,7,7,0
13,2,126,3,0,0,145, man191.jpg, ,3,1.5133,1,4,0.4737,7,0,7,7,0
13,2,127,2,1,2,210, man291.jpg, cue_1.jpg,2,1.7371,1,3,1.0741,3,0.6716,1,4,1.6078
13,2,128,1,1,2,21, man035.jpg, cue_1.jpg,1,2.3138,1,2,1.5925,3,1.5035,1,3,1.4457
13,2,129,1,3,4,59, man086.jpg, cue_3.jpg,1,2.9564,1,4,4.6903,2,1.8235,1,4,0.7679
13,2,130,1,3,4,74, man106.jpg, cue_3.jpg,1,3.1089,1,4,1.4554,2,1.3434,1,4,0.6519
13,2,131,2,4,3,140, man186.jpg, cue_4.jpg,1,3.1739,3,3,1.5505,4,1.6956,1,3,1.735
13,2,132,2,3,4,214, man298.jpg, cue_3.jpg,2,2.5315,1,2,0.8891,2,1.0875,1,3,0.8692
13,2,133,3,0,0,174, man237.jpg, ,3,1.222,1,4,0.7518,7,0,7,7,0
13,2,134,3,0,0,198, man273.jpg, ,3,1.512,1,4,0.6323,7,0,7,7,0
13,2,135,2,2,1,97, man133.jpg, cue_2.jpg,2,3.523,1,3,1.9028,1,0.7993,1,4,0.4606
13,2,136,2,1,2,63, man092.jpg, cue_1.jpg,2,10.095,1,4,0.9196,3,0.8956,1,4,0.7787
13,2,137,3,0,0,80, man112.jpg, ,3,2.399,1,4,0.7304,7,0,7,7,0
13,2,138,1,1,2,232, man322.jpg, cue_1.jpg,2,10.2087,2,1,0.8844,3,1.0873,1,2,1.4055
13,2,139,2,1,2,167, man228.jpg, cue_1.jpg,2,1.5791,1,3,2.0084,3,0.9275,1,4,0.6206
13,2,140,2,1,2,79, man111.jpg, cue_1.jpg,2,4.3599,1,2,1.3926,3,2.2074,1,4,4.7448
13,2,141,3,0,0,72, man104.jpg, ,3,1.9898,1,4,0.4353,7,0,7,7,0
13,2,142,3,0,0,38, man059.jpg, ,3,1.0303,1,4,1.3383,7,0,7,7,0
13,2,143,2,4,3,98, man134.jpg, cue_4.jpg,3,11.3025,0,1,1.0379,7,0,7,7,0
13,2,144,2,2,1,169, man230.jpg, cue_2.jpg,1,7.7197,3,3,5.2006,1,0.9273,1,4,0.8653
13,2,145,2,2,1,68, man099.jpg, cue_2.jpg,1,6.3374,3,2,2.3257,1,0.9275,1,4,0.7832
13,2,146,1,3,4,5, man010.jpg, cue_3.jpg,1,2.9795,1,3,1.3336,2,0.7034,1,4,0.6716
13,2,147,3,0,0,127, man169.jpg, ,3,1.2887,1,4,1.5862,7,0,7,7,0
13,2,148,1,4,3,11, man019.jpg, cue_4.jpg,1,3.717,1,4,3.5769,2,3.3597,0,3,1.3171
13,2,149,2,3,4,155, man206.jpg, cue_3.jpg,1,4.0327,3,3,0.8579,2,1.5675,1,3,2.7868
13,2,150,3,0,0,22, man036.jpg, ,3,1.0592,1,4,0.5345,7,0,7,7,0
13,2,151,1,2,1,101, man137.jpg, cue_2.jpg,2,4.6453,2,2,0.978,1,1.7594,1,3,3.5666
13,2,152,3,0,0,62, man091.jpg, ,3,1.1348,1,4,1.1986,7,0,7,7,0
13,2,153,3,0,0,52, man076.jpg, ,3,1.1853,1,4,0.9425,7,0,7,7,0
13,2,154,2,3,4,48, man071.jpg, cue_3.jpg,1,1.9973,3,3,0.9533,2,1.1193,1,4,0.673
13,2,155,1,2,1,168, man229.jpg, cue_2.jpg,2,4.1063,2,1,0.9735,3,3.4876,0,3,1.0573
13,2,156,2,3,4,75, man107.jpg, cue_3.jpg,1,18.0263,3,2,1.4625,2,1.1196,1,2,3.1135
13,2,157,2,2,1,36, man057.jpg, cue_2.jpg,2,3.6284,1,2,1.8119,1,0.6715,1,4,0.9046
13,2,158,1,3,4,136, man182.jpg, cue_3.jpg,1,2.2824,1,3,1.8497,2,1.4395,1,4,0.3985
13,2,159,3,0,0,208, man287.jpg, ,3,1.7645,1,4,1.0182,7,0,7,7,0
13,2,160,2,2,1,178, man242.jpg, cue_2.jpg,2,11.9409,1,1,0.9438,1,0.6396,1,4,0.5886
13,2,161,3,0,0,69, man100.jpg, ,3,1.3532,1,4,0.3991,7,0,7,7,0
13,2,162,3,0,0,17, man029.jpg, ,3,1.6685,1,4,0.4299,7,0,7,7,0
13,2,163,3,0,0,94, man129.jpg, ,3,1.4089,1,4,0.4694,7,0,7,7,0
13,2,164,2,1,2,217, man302.jpg, cue_1.jpg,2,3.8151,1,2,0.7908,3,1.4394,1,3,1.734
13,2,165,3,0,0,70, man101.jpg, ,3,2.8849,1,3,1.8508,7,0,7,7,0
13,2,166,3,0,0,13, man023.jpg, ,3,0.9635,1,4,0.4108,7,0,7,7,0
13,2,167,3,0,0,18, man031.jpg, ,3,2.4947,1,4,0.4377,7,0,7,7,0
13,2,168,3,0,0,163, man217.jpg, ,3,1.0954,1,4,0.4106,7,0,7,7,0
13,2,169,1,3,4,84, man117.jpg, cue_3.jpg,1,3.151,1,4,1.9788,2,0.4793,1,4,0.4506
13,2,170,2,2,1,201, man277.jpg, cue_2.jpg,2,3.6849,1,2,1.1463,1,0.5757,1,4,0.7042
13,2,171,1,3,4,222, man307.jpg, cue_3.jpg,1,1.5127,1,4,0.8249,2,0.5435,1,4,0.5908
13,2,172,3,0,0,152, man202.jpg, ,3,7.146,1,2,0.6856,7,0,7,7,0
13,2,173,3,0,0,200, man276.jpg, ,3,2.2161,1,4,2.9385,7,0,7,7,0
13,2,174,2,3,4,81, man113.jpg, cue_3.jpg,2,6.0531,1,2,1.7804,2,2.0795,1,4,0.996
13,2,175,3,0,0,123, man165.jpg, ,3,1.3113,1,4,1.1415,7,0,7,7,0
13,2,176,3,0,0,10, man017.jpg, ,3,3.0538,1,3,1.517,7,0,7,7,0
13,2,177,2,3,4,37, man058.jpg, cue_3.jpg,2,5.3127,1,3,1.3633,2,0.5755,1,4,1.216
13,2,178,2,2,1,116, man158.jpg, cue_2.jpg,1,5.6349,3,2,1.0463,1,0.9276,1,2,1.2505
13,2,179,1,4,3,65, man094.jpg, cue_4.jpg,1,1.9871,1,3,1.0059,4,2.1437,1,4,1.2903
13,2,180,1,4,3,111, man153.jpg, cue_4.jpg,1,4.4256,1,3,0.7836,4,0.7038,1,4,1.1837
13,2,181,3,0,0,143, man189.jpg, ,3,3.713,1,4,2.5513,7,0,7,7,0
13,2,182,1,4,3,144, man190.jpg, cue_4.jpg,1,4.0944,1,3,1.0773,4,0.6397,1,3,1.1645
13,2,183,1,2,1,92, man126.jpg, cue_2.jpg,2,17.185,2,2,1.3921,1,1.1835,1,3,1.2188
13,2,184,1,2,1,133, man178.jpg, cue_2.jpg,2,4.869,2,1,1.2086,2,3.2316,0,3,1.3578
13,2,185,3,0,0,61, man089.jpg, ,3,1.3544,1,4,1.1982,7,0,7,7,0
13,2,186,1,1,2,83, man115.jpg, cue_1.jpg,1,1.6681,1,3,0.8453,3,0.7036,1,4,0.8114
13,2,187,1,3,4,57, man084.jpg, cue_3.jpg,1,1.455,1,3,1.3937,2,0.6077,1,4,0.7489
13,2,188,2,2,1,58, man085.jpg, cue_2.jpg,2,2.1786,1,2,1.046,1,1.4072,1,4,0.6707
13,2,189,3,0,0,76, man108.jpg, ,3,1.896,1,3,0.9521,7,0,7,7,0
13,2,190,2,1,2,87, man121.jpg, cue_1.jpg,2,1.9896,1,3,1.1056,3,0.7672,1,4,0.6099
13,2,191,1,2,1,142, man188.jpg, cue_2.jpg,1,1.9315,1,2,1.5482,2,1.3115,0,2,2.1791
13,2,192,2,1,2,165, man222.jpg, cue_1.jpg,2,2.8613,1,3,1.621,3,0.5754,1,4,1.3199
13,2,193,3,0,0,158, man209.jpg, ,3,2.4059,1,3,0.7205,7,0,7,7,0
13,2,194,2,3,4,150, man199.jpg, cue_3.jpg,2,5.1596,1,3,2.4148,2,10.2077,1,2,0.9729
13,2,195,2,3,4,161, man213.jpg, cue_3.jpg,3,1.3535,0,4,0.8161,7,0,7,7,0
13,2,196,2,4,3,149, man198.jpg, cue_4.jpg,2,5.6989,1,4,1.2998,3,1.2156,0,3,1.4486
13,2,197,3,0,0,40, man061.jpg, ,3,1.0898,1,4,0.6917,7,0,7,7,0
13,2,198,2,3,4,147, man196.jpg, cue_3.jpg,2,2.6363,1,2,1.293,2,1.2155,1,4,1.5707
13,2,199,3,0,0,110, man152.jpg, ,3,0.998,1,4,0.4748,7,0,7,7,0
13,2,200,1,1,2,125, man167.jpg, cue_1.jpg,1,3.5338,1,4,2.0094,2,2.9437,0,2,0.8089
13,2,201,3,0,0,156, man207.jpg, ,3,1.9005,1,3,1.8498,7,0,7,7,0
13,2,202,1,2,1,203, man279.jpg, cue_2.jpg,1,2.5644,1,4,2.2966,1,0.9275,1,4,1.6322
13,2,203,2,4,3,8, man015.jpg, cue_4.jpg,2,6.4329,1,1,0.8827,4,2.3355,1,1,0.7468
13,2,204,2,1,2,193, man260.jpg, cue_1.jpg,2,1.7607,1,4,0.8225,3,1.0236,1,4,1.2242
13,2,205,1,4,3,221, man306.jpg, cue_4.jpg,1,3.848,1,2,0.9846,2,1.1195,0,3,0.799
13,2,206,1,3,4,177, man241.jpg, cue_3.jpg,1,3.5217,1,4,1.2945,2,1.0558,1,4,0.5229
13,2,207,1,3,4,173, man236.jpg, cue_3.jpg,1,1.4187,1,4,0.8466,2,0.6395,1,4,0.5748
13,2,208,1,3,4,91, man125.jpg, cue_3.jpg,1,1.9322,1,3,0.7626,2,0.9595,1,3,1.5057
13,2,209,1,1,2,215, man299.jpg, cue_1.jpg,1,2.5359,1,3,1.6419,3,2.5277,1,1,2.6693
13,2,210,2,2,1,179, man244.jpg, cue_2.jpg,2,2.7853,1,3,10.957,4,1.3116,0,4,1.0339
13,2,211,2,4,3,154, man205.jpg, cue_4.jpg,2,1.9876,1,3,0.8477,3,1.1196,0,2,2.7306
13,2,212,1,2,1,223, man309.jpg, cue_2.jpg,1,5.2956,1,4,0.8172,1,0.5435,1,4,0.519
13,2,213,2,2,1,12, man022.jpg, cue_2.jpg,1,1.7023,3,4,0.5584,4,0.5116,0,4,3.2636
13,2,214,3,0,0,23, man039.jpg, ,3,1.3571,1,4,0.6597,7,0,7,7,0
13,2,215,2,1,2,231, man321.jpg, cue_1.jpg,3,1.7738,0,4,0.979,7,0,7,7,0
13,2,216,3,0,0,55, man079.jpg, ,3,1.2316,1,4,0.5388,7,0,7,7,0
13,2,217,2,3,4,109, man150.jpg, cue_3.jpg,1,7.209,3,2,1.211,2,0.9915,1,4,0.7193
13,2,218,1,1,2,235, man328.jpg, cue_1.jpg,3,2.5665,0,2,0.8587,7,0,7,7,0
13,2,219,3,0,0,192, man259.jpg, ,3,1.1963,1,4,0.5059,7,0,7,7,0
13,2,220,3,0,0,71, man102.jpg, ,1,7.6263,0,1,0.7304,1,1.4715,0,1,0.5253
13,2,221,2,4,3,42, man063.jpg, cue_4.jpg,1,4.4289,3,2,1.9067,1,4.6395,0,2,1.855
13,2,222,2,2,1,121, man163.jpg, cue_2.jpg,2,3.4306,1,4,1.1424,1,0.5755,1,4,0.5257
13,2,223,3,0,0,104, man141.jpg, ,3,1.2599,1,4,0.728,7,0,7,7,0
13,2,224,1,3,4,148, man197.jpg, cue_3.jpg,2,2.8952,2,3,1.3334,2,0.9275,1,4,0.4537
13,2,225,2,1,2,35, man056.jpg, cue_1.jpg,2,2.184,1,3,0.987,3,2.7194,1,4,0.5756
13,2,226,1,1,2,199, man275.jpg, cue_1.jpg,3,6.861,0,2,0.7169,7,0,7,7,0
13,2,227,3,0,0,187, man253.jpg, ,3,4.0999,1,3,1.4637,7,0,7,7,0
13,2,228,1,4,3,175, man238.jpg, cue_4.jpg,1,2.3355,1,3,1.3888,4,6.3675,1,2,3.0122
13,2,229,1,4,3,230, man316.jpg, cue_4.jpg,1,7.0219,1,3,0.9833,4,0.6077,1,3,0.6433
13,2,230,3,0,0,15, man025.jpg, ,3,1.8677,1,3,1.3591,7,0,7,7,0
13,2,231,3,0,0,172, man234.jpg, ,3,1.2916,1,4,0.6609,7,0,7,7,0
13,2,232,1,3,4,113, man155.jpg, cue_3.jpg,1,1.935,1,2,1.0372,2,1.3116,1,4,0.4899
13,2,233,3,0,0,33, man054.jpg, ,3,1.4828,1,4,0.635,7,0,7,7,0
13,2,234,3,0,0,153, man203.jpg, ,3,2.6311,1,3,0.9526,7,0,7,7,0
13,2,235,1,1,2,141, man187.jpg, cue_1.jpg,1,1.254,1,4,0.8796,3,0.7356,1,4,0.6523
13,2,236,1,1,2,227, man313.jpg, cue_1.jpg,1,1.6063,1,4,0.6903,3,2.1115,1,4,1.1002
13,2,237,2,4,3,107, man147.jpg, cue_4.jpg,1,3.4592,3,3,1.6467,4,7.1993,1,1,2.4781
13,2,238,2,1,2,67, man096.jpg, cue_1.jpg,2,1.3237,1,3,0.7237,2,0.6394,0,4,0.5201
13,2,239,2,4,3,206, man283.jpg, cue_4.jpg,1,2.0892,3,4,1.9049,4,0.5755,1,4,0.4241
13,2,240,1,4,3,115, man157.jpg, cue_4.jpg,3,5.036,0,1,0.4724,7,0,7,7,0
14,2,1,3,0,0,22, man036.jpg, ,3,2.3732,1,4,3.0241,7,0,7,7,0
14,2,2,2,3,4,209, man289.jpg, cue_3.jpg,2,3.4791,1,3,1.5569,1,1.3425,1,4,2.6025
14,2,3,1,3,4,138, man184.jpg, cue_3.jpg,1,3.6004,1,4,2.2662,1,1.9191,1,4,1.7063
14,2,4,2,4,3,162, man215.jpg, cue_4.jpg,2,8.7441,1,4,2.1694,2,2.6875,1,3,0.8771
14,2,5,1,2,2,81, man113.jpg, cue_2.jpg,1,16.0932,1,2,3.5146,3,1.7911,1,4,0.7474
14,2,6,3,0,0,53, man077.jpg, ,3,1.9532,1,4,1.4546,7,0,7,7,0
14,2,7,3,0,0,44, man066.jpg, ,3,2.2789,1,4,0.759,7,0,7,7,0
14,2,8,2,2,2,7, man014.jpg, cue_2.jpg,2,4.3648,1,3,1.4934,3,1.0875,1,4,0.8075
14,2,9,3,0,0,99, man135.jpg, ,3,2.7641,1,4,1.1118,7,0,7,7,0
14,2,10,3,0,0,184, man249.jpg, ,3,2.095,1,4,0.5987,7,0,7,7,0
14,2,11,3,0,0,157, man208.jpg, ,3,1.3149,1,4,0.6026,7,0,7,7,0
14,2,12,3,0,0,20, man034.jpg, ,3,0.9995,1,4,0.6522,7,0,7,7,0
14,2,13,1,3,4,196, man268.jpg, cue_3.jpg,1,1.991,1,4,1.4271,1,1.9833,1,4,1.1541
14,2,14,1,2,2,25, man041.jpg, cue_2.jpg,1,4.84,1,3,1.0031,3,0.8635,1,4,0.6853
14,2,15,3,0,0,152, man202.jpg, ,3,1.2217,1,4,0.594,7,0,7,7,0
14,2,16,3,0,0,186, man252.jpg, ,3,1.5803,1,4,0.8589,7,0,7,7,0
14,2,17,2,2,2,15, man025.jpg, cue_2.jpg,2,1.9338,1,4,1.6267,3,0.6714,1,4,0.9059
14,2,18,3,0,0,45, man067.jpg, ,3,1.2269,1,4,0.6311,7,0,7,7,0
14,2,19,2,2,2,194, man262.jpg, cue_2.jpg,1,4.8658,3,3,1.1095,3,0.7678,1,4,1.1577
14,2,20,3,0,0,167, man228.jpg, ,3,1.7999,1,4,0.7185,7,0,7,7,0
14,2,21,1,2,2,195, man267.jpg, cue_2.jpg,1,4.3576,1,3,1.0372,3,0.6076,1,4,0.9043
14,2,22,2,2,2,158, man209.jpg, cue_2.jpg,1,1.7039,3,4,0.9437,3,0.7994,1,4,0.7405
14,2,23,1,2,2,4, man007.jpg, cue_2.jpg,1,1.324,1,4,1.1721,3,0.9915,1,4,0.8404
14,2,24,3,0,0,72, man104.jpg, ,3,1.3216,1,4,0.6588,7,0,7,7,0
14,2,25,3,0,0,147, man196.jpg, ,3,1.3567,1,4,0.6272,7,0,7,7,0
14,2,26,1,3,4,148, man197.jpg, cue_3.jpg,1,1.3268,1,4,1.0779,1,1.7275,1,4,0.9278
14,2,27,1,3,4,8, man015.jpg, cue_3.jpg,1,1.5825,1,4,0.9868,1,1.0877,1,4,0.8679
14,2,28,2,1,1,156, man207.jpg, cue_1.jpg,2,2.9488,1,4,1.814,4,1.0555,1,4,1.1511
14,2,29,3,0,0,33, man054.jpg, ,3,0.9961,1,4,0.7621,7,0,7,7,0
14,2,30,3,0,0,201, man277.jpg, ,3,1.1818,1,4,0.6529,7,0,7,7,0
14,2,31,1,4,3,66, man095.jpg, cue_4.jpg,2,2.4068,2,3,2.2894,2,1.2796,1,4,1.003
14,2,32,1,4,3,217, man302.jpg, cue_4.jpg,2,3.0782,2,4,1.9062,2,0.9595,1,4,0.8758
14,2,33,2,2,2,183, man248.jpg, cue_2.jpg,2,2.0605,1,3,0.883,3,0.9595,1,4,1.0954
14,2,34,2,3,4,26, man042.jpg, cue_3.jpg,2,2.7032,1,4,1.0691,1,0.9277,1,4,0.7124
14,2,35,2,2,2,134, man179.jpg, cue_2.jpg,2,3.2637,1,4,1.6864,3,0.7035,1,4,0.6731
14,2,36,3,0,0,182, man247.jpg, ,3,1.1303,1,4,0.5388,7,0,7,7,0
14,2,37,3,0,0,77, man109.jpg, ,3,1.1936,1,4,0.692,7,0,7,7,0
14,2,38,1,4,3,91, man125.jpg, cue_4.jpg,1,1.7591,1,4,2.9649,2,1.1196,1,4,0.6794
14,2,39,2,4,3,154, man205.jpg, cue_4.jpg,2,2.6573,1,4,0.8173,2,0.5755,1,4,0.6779
14,2,40,1,3,4,75, man107.jpg, cue_3.jpg,1,1.0711,1,4,0.9138,1,0.7676,1,4,1.1944
14,2,41,1,4,3,198, man273.jpg, cue_4.jpg,1,1.7739,1,4,1.1695,2,2.4638,1,4,0.7459
14,2,42,1,2,2,56, man082.jpg, cue_2.jpg,1,1.0235,1,4,1.1052,3,1.5675,1,4,0.8028
14,2,43,2,4,3,153, man203.jpg, cue_4.jpg,2,4.3265,1,4,1.5847,2,0.6716,1,4,0.5768
14,2,44,3,0,0,144, man190.jpg, ,3,10.3182,1,3,1.7411,7,0,7,7,0
14,2,45,3,0,0,35, man056.jpg, ,3,1.3215,1,4,0.9135,7,0,7,7,0
14,2,46,1,2,2,133, man178.jpg, cue_2.jpg,1,1.5983,1,4,1.3885,3,1.8553,1,4,1.5713
14,2,47,2,1,1,9, man016.jpg, cue_1.jpg,2,6.8867,1,3,0.9159,4,0.8318,1,4,0.6516
14,2,48,1,4,3,137, man183.jpg, cue_4.jpg,1,1.3815,1,4,0.9542,2,1.5994,1,4,0.7824
14,2,49,2,1,1,124, man166.jpg, cue_1.jpg,2,1.9881,1,4,0.8801,4,0.7676,1,4,0.7781
14,2,50,3,0,0,168, man229.jpg, ,3,1.7753,1,4,0.7884,7,0,7,7,0
14,2,51,1,1,1,94, man129.jpg, cue_1.jpg,2,3.6566,2,4,1.7098,4,1.0554,1,4,1.0339
14,2,52,3,0,0,221, man306.jpg, ,3,1.3157,1,4,1.1145,7,0,7,7,0
14,2,53,3,0,0,123, man165.jpg, ,3,1.1548,1,4,9.1379,7,0,7,7,0
14,2,54,1,2,2,67, man096.jpg, cue_2.jpg,1,3.4965,1,4,2.0374,3,1.3436,1,4,0.6786
14,2,55,1,2,2,136, man182.jpg, cue_2.jpg,1,2.1599,1,4,1.0769,3,0.8637,1,4,0.5785
14,2,56,3,0,0,108, man149.jpg, ,3,2.2711,1,4,1.0073,7,0,7,7,0
14,2,57,2,2,2,230, man316.jpg, cue_2.jpg,2,6.6665,1,4,1.0107,3,1.0237,1,4,0.5566
14,2,58,1,4,3,132, man177.jpg, cue_4.jpg,1,3.4985,1,4,0.7278,2,0.6074,1,4,0.4632
14,2,59,1,1,1,60, man088.jpg, cue_1.jpg,1,5.3126,1,4,0.6896,4,2.6236,1,4,0.7391
14,2,60,3,0,0,97, man133.jpg, ,3,1.7401,1,4,1.7465,7,0,7,7,0
14,2,61,1,3,4,175, man238.jpg, cue_3.jpg,1,2.159,1,4,1.3962,1,1.4718,1,4,0.619
14,2,62,3,0,0,225, man311.jpg, ,3,1.0304,1,4,0.6346,7,0,7,7,0
14,2,63,2,1,1,38, man059.jpg, cue_1.jpg,2,1.4137,1,4,0.8262,4,1.3758,1,4,0.6532
14,2,64,3,0,0,115, man157.jpg, ,3,1.1272,1,4,0.4381,7,0,7,7,0
14,2,65,1,3,4,88, man122.jpg, cue_3.jpg,2,7.5947,2,2,1.5627,1,0.9275,1,2,3.2665
14,2,66,2,4,3,104, man141.jpg, cue_4.jpg,2,1.2467,1,4,0.8582,2,0.8316,1,4,0.5781
14,2,67,2,4,3,172, man234.jpg, cue_4.jpg,2,1.2789,1,4,0.953,2,1.0557,1,4,0.8037
14,2,68,3,0,0,214, man298.jpg, ,3,0.9993,1,4,0.3967,7,0,7,7,0
14,2,69,2,4,3,129, man171.jpg, cue_4.jpg,2,1.1211,1,4,1.0732,2,1.6314,1,4,0.8156
